momentum [MeV/c]	total energy [MeV]	kinetic energy [MeV]	\gamma	\beta	drf1 [m]	drf2 [m]	elcRds [m]	bending angle [dgr]	inc angle in [dgr]	inc angle out [dgr]	fringe extend ups [m]	fringe extend dws [m]	fringe backoff [m]	side logic	front screen [m]	side screen [m]	bending angle at front screen [dgr]	bending angle at side screen [dgr]	total path [m]	max B [T]	eff length ups [m]	eff length dws [m]	ups boundary s [m]	center s [m]	dws boundary s [m]	ups Enge 0	ups Enge 1	ups Enge 2	ups Enge 3	ups Enge 4	ups Enge 5	dws Enge 0	dws Enge 1	dws Enge 2	dws Enge 3	dws Enge 4	dws Enge 5	ups fit cost	ups normalized cost	ups fit error	dws fit cost	dws normalized cost	dws fit error	x[mm](rms)	xp[mm](rms)	y[mm](rms)	yp[mm](rms)	"x[mm](rms,b)"	"xp[mm](rms,b)"	"y[mm](rms,b)"	"yp[mm](rms,b)"	x conv fct rms	y conv fct rms	momentum rsl rms [%]	x[mm](fwhm)	xp[mm](fwhm)	y[mm](fwhm)	yp[mm](fwhm)	"x[mm](fwhm,b)"	"xp[mm](fwhm,b)"	"y[mm](fwhm,b)"	"yp[mm](fwhm,b)"	x conv fct fwhm	y conv fct fwhm	momentum rsl [%/mrad]	peak momentum error [%]	arc Coeff [MeV/mm2]
412.7	412.7003164	412.1893173	807.6341987	0.999999233	11.76916976	0.377593429	1.374750775	21.05219943	-5.421051118	-71.66376014	0.500669764	0.755205291	0.568111861	1	0.449871952	0.048949407	21.05219943	-69.61171314	12.65238814	1.001358971	0.198410493	0.307214452	11.76916976	11.96758026	12.27479471	0.968812925	1.400546747	-0.802264103	0.331490704	-0.059533925	0.003706642	0.959095523	1.218867251	-0.721326969	0.332927172	-0.068162174	0.0048763	0.015215301	1.038161902	0.001548547	0.008148274	2.196300228	0.000610943	1.7955	5.6538	6.463	9.3993	7.3087	0.20124	2.5402	0.20076	0.24567	2.5443	0.39191	2.1759	12.0478	13.5997	19.9622	8.5348	0.4028	5.0754	0.40155	0.25495	2.6795	2.4671	-0.084736	-0.00052332
414.65	414.6503149	414.1393158	811.4502498	0.999999241	11.76917028	0.378445058	1.381229665	21.0029934	-5.417111174	-71.70291368	0.500670276	0.757510449	0.569565392	1	0.449871239	0.051071473	21.0029934	-69.65917592	12.65443461	1.001371137	0.198907766	0.30791151	11.76917028	11.96807804	12.27598955	0.96880687	1.400573843	-0.802295785	0.33157316	-0.059568638	0.003710265	0.958994581	1.218871296	-0.72119892	0.332792478	-0.068120989	0.004872508	0.015223749	1.038738324	0.001547847	0.008139675	2.1857343	0.000609854	1.7808	5.6551	6.449	9.3501	7.335	0.20148	2.5411	0.20081	0.24279	2.5379	0.39785	2.1547	11.852	13.7312	19.9837	8.6256	0.40562	5.1104	0.40397	0.2498	2.6869	2.3796	-0.071719	-0.001406
416.6	416.6003134	416.0893143	815.2663009	0.999999248	11.76917072	0.379294864	1.387708337	20.95413212	-5.413208164	-71.74279126	0.50067072	0.759318533	0.570523669	1	0.449873389	0.053188264	20.95413212	-69.70630773	12.65647633	1.001383348	0.199405023	0.308605724	11.76917072	11.96857574	12.27718147	0.968746387	1.400409366	-0.802238141	0.331678743	-0.05961359	0.003714733	0.958907535	1.218639287	-0.72087988	0.332572024	-0.068061548	0.004867301	0.015232251	1.039318458	0.001548261	0.008147453	2.187823102	0.000610937	1.8135	5.7458	6.449	9.3273	7.5128	0.20588	2.54	0.20069	0.24138	2.539	0.39192	2.0294	11.6891	13.676	20.1043	8.8447	0.40764	5.0972	0.40337	0.22945	2.683	2.35815	-0.071057	-0.0010914
418.55	418.5503119	418.0393129	819.082352	0.999999255	11.76893121	0.380382706	1.394186791	20.90561215	-5.409274662	-71.78435658	0.500431206	0.7618694	0.571986694	1	0.449878379	0.055299785	20.90561215	-69.75311195	12.65851331	1.001395602	0.199902265	0.309297129	11.76893121	11.96883347	12.2781306	0.977479203	1.390887448	-0.795932319	0.329691495	-0.059318595	0.003698027	0.956422829	1.221377508	-0.722738857	0.33309749	-0.068116252	0.004868397	0.015240168	1.039858617	0.001542606	0.008141792	2.186303026	0.000611113	1.7516	5.5945	6.4182	9.2602	7.3411	0.2007	2.5337	0.20016	0.2386	2.5332	0.3921	2.096	11.6239	13.525	19.445	8.9455	0.41208	5.0849	0.40196	0.23431	2.6598	2.2763	-0.074922	-0.0012329
420.5	420.5003105	419.9893114	822.8984032	0.999999262	11.76893163	0.381228843	1.400665025	20.85742735	-5.40531161	-71.82685012	0.500431626	0.763683191	0.572954349	1	0.44988612	0.057406162	20.85742735	-69.79959428	12.66054565	1.001407899	0.200399491	0.309985691	11.76893163	11.96933112	12.27931681	0.977484778	1.39080254	-0.795924542	0.329767675	-0.059348495	0.003700879	0.956378764	1.221157893	-0.722605329	0.333048927	-0.068106277	0.004867611	0.015248616	1.040435011	0.001541514	0.00814636	2.18752966	0.00061164	1.7555	5.602	6.3629	9.1591	7.3698	0.20101	2.5216	0.19917	0.2382	2.5233	0.39071	2.1095	11.7373	13.5638	19.624	8.6926	0.40791	5.1044	0.40334	0.24268	2.6573	2.27305	-0.087168	-0.00037478
422.45	422.4503091	421.93931	826.7144543	0.999999268	11.76893199	0.382073304	1.40714304	20.80957293	-5.401319927	-71.86662809	0.500431993	0.765999898	0.574426594	1	0.44989656	0.059507443	20.80957293	-69.84575966	12.66257341	1.00142024	0.200896702	0.310671407	11.76893199	11.96982869	12.2805001	0.977526334	1.390742857	-0.795976285	0.32989249	-0.059390945	0.003704716	0.956309677	1.221432907	-0.722925001	0.33326363	-0.068162059	0.004872436	0.015257121	1.041015369	0.001540972	0.008147046	2.187713629	0.000612117	1.7263	5.5357	6.4122	9.2097	7.3116	0.19895	2.5303	0.19982	0.2361	2.5342	0.377	2.0002	11.6825	13.6111	19.5267	9.0189	0.4066	5.1588	0.40727	0.22178	2.6384	2.24045	-0.071405	-0.0010477
424.4	424.4003076	423.8893086	830.5305055	0.999999275	11.76918676	0.382647106	1.413660449	20.76204866	-5.397300504	-71.91160322	0.500686757	0.767550607	0.575403502	1	0.449909742	0.061603556	20.76204866	-69.89160771	12.6645965	1.00140456	0.200899527	0.311863108	11.76918676	11.97008628	12.28194939	0.968117261	1.401970658	-0.802451064	0.330907702	-0.059317147	0.003686703	0.958853114	1.219035798	-0.721500199	0.333100448	-0.068214841	0.004881465	0.015254729	1.040852145	0.001537093	0.008146476	2.187560716	0.000610893	1.78	5.5802	6.4581	9.2609	7.3982	0.20083	2.5408	0.20063	0.2406	2.5417	0.38076	2.0503	11.4414	13.5411	19.2561	8.6785	0.40557	5.1454	0.40769	0.23625	2.6317	2.32355	-0.079065	-0.0010557
426.35	426.3503062	425.8393072	834.3465568	0.999999282	11.76918707	0.383488045	1.420138178	20.71484663	-5.39325421	-71.9557724	0.500687071	0.769872937	0.576884892	1	0.44992553	0.063694693	20.71484663	-69.93714667	12.66661511	1.001417004	0.201396717	0.312543275	11.76918707	11.97058379	12.28312706	0.96810665	1.401984185	-0.802447824	0.330929585	-0.059328803	0.003688065	0.958784238	1.219587867	-0.721942576	0.333288442	-0.068253437	0.004884519	0.01526311	1.041423998	0.001536517	0.008145543	2.195564082	0.000610684	1.7017	5.3714	6.2322	8.914	7.1869	0.19464	2.4606	0.19426	0.23679	2.5328	0.37121	2.0345	11.4479	13.6724	19.2257	8.482	0.40282	5.1579	0.40866	0.23986	2.6508	2.31205	-0.090993	0.00040265
428.3	428.3003048	427.7893058	838.162608	0.999999288	11.76918736	0.384327012	1.426615689	20.66796955	-5.389181889	-72.00031342	0.500687359	0.772197955	0.578370943	1	0.449944033	0.065780672	20.66796955	-69.98237346	12.66862906	1.001429489	0.201893892	0.313220794	11.76918736	11.97108125	12.28430204	0.968041777	1.401835174	-0.802401851	0.330993217	-0.059354161	0.003690417	0.958705862	1.219332139	-0.721727924	0.333233044	-0.068248846	0.004884448	0.015271519	1.041997731	0.001534514	0.008149414	2.19660758	0.000611845	1.7442	5.479	6.4604	9.2223	7.367	0.19906	2.5468	0.20103	0.23676	2.5367	0.38811	2.0595	11.4791	13.5014	19.3344	8.7442	0.40122	5.1591	0.4049	0.23553	2.617	2.3693	-0.083721	-0.00097643
430.25	430.2503035	429.7393044	841.9786593	0.999999295	11.76894763	0.385404217	1.433092979	20.62141006	-5.385084359	-72.04357179	0.500447632	0.774265721	0.579361505	1	0.449965133	0.067861653	20.62141006	-70.0272952	12.6706385	1.001442014	0.202391052	0.313895594	11.76894763	11.97133868	12.28523428	0.976866582	1.391298859	-0.796329135	0.329972273	-0.059395012	0.003704437	0.956278498	1.222967375	-0.724308245	0.333953759	-0.068318645	0.00488546	0.015280255	1.042593812	0.001534595	0.00814636	2.195784437	0.000610509	1.7339	5.4471	6.4504	9.1854	7.3533	0.19823	2.5499	0.20125	0.23581	2.5296	0.3787	2.1414	11.712	13.5084	19.6209	8.7625	0.40852	5.1869	0.40758	0.24439	2.6043	2.28305	-0.070228	-0.0012534
432.2	432.2003021	431.689303	845.7947106	0.999999301	11.76894649	0.386237788	1.439579903	20.5751596	-5.380962421	-72.08811265	0.500446493	0.776594203	0.580856416	1	0.449988696	0.069937812	20.5751596	-70.07192038	12.67264358	1.001447726	0.202889582	0.314569721	11.76894649	11.97183608	12.2864058	0.976822531	1.391104315	-0.796195245	0.330029507	-0.059426641	0.003707609	0.956217152	1.223248002	-0.724519036	0.334009365	-0.068321328	0.004885185	0.015286176	1.042997808	0.001534211	0.008143297	2.194958638	0.000609922	1.7516	5.5137	6.306	8.965	7.4609	0.20067	2.4787	0.1956	0.23476	2.544	0.38413	2.0809	11.4793	13.6504	19.5406	8.9798	0.40447	5.151	0.40638	0.23173	2.6501	2.2699	-0.075367	-0.00096391
434.15	434.1503007	433.6393017	849.610762	0.999999307	11.76894456	0.387068251	1.446072072	20.52922349	-5.37681685	-72.12811264	0.500444557	0.778424142	0.581855892	1	0.449839529	0.072008925	20.52922349	-70.11624345	12.67464411	1.001449753	0.203388855	0.315242446	11.76894456	11.97233341	12.28757586	0.976887861	1.390920918	-0.796190822	0.330147374	-0.059474323	0.003712366	0.956154009	1.223880689	-0.724882874	0.334073129	-0.068319866	0.004884556	0.01529074	1.04330925	0.001533693	0.008135149	2.192762471	0.000609447	1.7535	5.4655	6.4385	9.1346	7.4272	0.1993	2.5436	0.20068	0.23608	2.5313	0.37664	2.1338	11.6756	13.5665	19.1181	8.6355	0.40696	5.1056	0.4032	0.2471	2.6572	2.28905	-0.084529	-0.00071603
436.1	436.1002994	435.5893003	853.4268133	0.999999314	11.76919905	0.387631457	1.452589445	20.48359472	-5.372648401	-72.17073719	0.500699052	0.780491258	0.583359801	1	0.449868582	0.074075134	20.48359472	-70.16027158	12.6766402	1.001434386	0.203391658	0.316418032	11.76919905	11.97259071	12.28900874	0.967553206	1.402228968	-0.802727947	0.331127062	-0.05937928	0.003692142	0.958693654	1.220412394	-0.722603214	0.333527108	-0.068288382	0.00488655	0.015288006	1.043122676	0.001531944	0.008147979	2.196220816	0.000609804	1.7759	5.4863	6.4132	9.0788	7.492	0.20058	2.5168	0.19853	0.23704	2.5482	0.3867	2.092	11.6936	13.4674	19.0775	8.8941	0.40241	5.2188	0.4095	0.23521	2.5806	2.21135	-0.083306	-0.00065868
438.05	438.050298	437.539299	857.2428647	0.99999932	11.76919707	0.388458528	1.45908153	20.43826746	-5.36845781	-72.21671651	0.500697073	0.78232657	0.584368043	1	0.449900054	0.076136549	20.43826746	-70.20401044	12.67863196	1.001436513	0.203890915	0.317085441	11.76919707	11.97308799	12.29017343	0.967579179	1.402111218	-0.80262033	0.331139348	-0.059395835	0.003694083	0.958622548	1.220703276	-0.722769919	0.333539597	-0.06828045	0.004885491	0.015292423	1.043424026	0.00153095	0.008145563	2.195569675	0.000609148	1.7637	5.4341	6.3557	8.9796	7.4601	0.19927	2.519	0.19868	0.23642	2.5231	0.38326	2.1199	11.4797	13.566	19.3564	8.8233	0.40913	5.1783	0.40448	0.24026	2.6198	2.2671	-0.087727	-0.00041492
440	440.0002967	439.4892977	861.0589161	0.999999326	11.76919502	0.389283975	1.465573531	20.39323926	-5.364245792	-72.26259185	0.500695024	0.784164606	0.585380631	1	0.449933937	0.078193158	20.39323926	-70.24746212	12.68061937	1.001438678	0.204390162	0.317750208	11.76919502	11.97358519	12.29133539	0.967685174	1.401976488	-0.802625503	0.331227471	-0.059424557	0.003696471	0.958578408	1.220757734	-0.722757705	0.333476754	-0.068255645	0.004882992	0.015296842	1.043725541	0.001530886	0.008142724	2.194804345	0.000609303	1.7848	5.4962	6.5641	9.2559	7.5475	0.20115	2.5782	0.20332	0.23647	2.546	0.38524	2.1335	11.5313	13.5149	19.1803	9.3354	0.40346	5.1225	0.40164	0.22854	2.6383	2.28005	-0.078358	-0.00069333
442.9	442.9002948	442.3892957	866.7340695	0.999999334	11.76919998	0.390495833	1.475240578	20.32682468	-5.360013042	-72.30725545	0.500699978	0.787428897	0.587433064	1	0.449917547	0.081242792	20.32682468	-70.31155342	12.68356694	1.001433529	0.204890751	0.318980374	11.76919998	11.97409073	12.2930711	0.967372457	1.402135921	-0.802551237	0.331241911	-0.059447396	0.003699453	0.958596284	1.221185928	-0.723070217	0.333532302	-0.068247649	0.004881325	0.015300197	1.043954461	0.001533178	0.0081487	2.196415214	0.000609034	1.7517	5.4189	6.3751	8.9546	7.5133	0.19957	2.5143	0.19824	0.23314	2.5355	0.37768	2.1516	11.479	13.2931	18.832	8.9701	0.40153	5.1498	0.40702	0.23986	2.5813	2.21105	-0.069693	-0.0013055
445.8	445.8002929	445.2892938	872.409223	0.999999343	11.76894838	0.391969515	1.484881917	20.2610557	-5.355760238	-72.35825952	0.500448383	0.790464508	0.588994993	1	0.449906798	0.08428194	20.2610557	-70.37502425	12.68650501	1.001445785	0.205887775	0.319699334	11.76894838	11.97483616	12.29453549	0.976599352	1.391775202	-0.796106208	0.329524294	-0.059252403	0.003691845	0.956027702	1.224502781	-0.725306368	0.334102767	-0.068287987	0.004880087	0.015309782	1.044608498	0.00152937	0.008143725	2.195074027	0.0006076	1.7288	5.3849	6.3958	8.9494	7.5428	0.19969	2.5312	0.19952	0.2292	2.5268	0.3622	2.0116	11.5549	13.6224	19.1171	9.0227	0.40501	5.1145	0.40225	0.22295	2.6635	2.2398	-0.079922	-0.0012322
448.7	448.700291	448.1892919	878.0843765	0.999999352	11.76895319	0.39317403	1.49454871	20.19592115	-5.351488039	-72.41120639	0.500453186	0.793740334	0.591066303	1	0.449901571	0.087310734	20.19592115	-70.43788525	12.6894337	1.001440826	0.206388328	0.320918152	11.76895319	11.97534151	12.29625967	0.976477955	1.391964746	-0.796393352	0.329693734	-0.059292946	0.003695095	0.956098032	1.22332686	-0.724073847	0.333342486	-0.068089936	0.004862706	0.01531307	1.044832836	0.001530163	0.008143453	2.19500079	0.000608436	1.7486	5.4029	6.3139	8.8058	7.5995	0.20052	2.5051	0.19742	0.23009	2.5204	0.36643	2.0425	11.3359	13.4641	18.6949	9.1069	0.40112	5.1806	0.40836	0.22428	2.599	2.1425	-0.070108	-0.0011181
451.6	451.6002891	451.08929	883.75953	0.99999936	11.76919786	0.39413488	1.504215419	20.1314129	-5.347197087	-72.46613362	0.500697861	0.796281855	0.592646975	1	0.449901809	0.090329207	20.1314129	-70.50014396	12.69235303	1.001435988	0.206888861	0.322131423	11.76919786	11.97608672	12.29821815	0.967444694	1.402684123	-0.802554133	0.330676788	-0.059231103	0.003678847	0.958442494	1.220372737	-0.72198754	0.332705729	-0.068009075	0.004859427	0.015315948	1.04502919	0.001525674	0.008151413	2.197146345	0.000608495	1.7416	5.3677	6.4208	8.929	7.6175	0.20034	2.5396	0.20009	0.22864	2.5283	0.3656	2.0764	11.1939	13.302	18.4939	9.1078	0.40359	5.0722	0.39714	0.22798	2.6225	2.20545	-0.080596	-0.00072928
454.5	454.5002873	453.9892882	889.4346836	0.999999368	11.76920259	0.395332017	1.513882043	20.06751913	-5.344368459	-72.51945616	0.500702588	0.799568883	0.594736866	1	0.449907375	0.093337518	20.06751913	-70.56181184	12.69526313	1.001431267	0.207389377	0.323339152	11.76920259	11.97659197	12.29993112	0.967199422	1.402767615	-0.802683901	0.330797736	-0.059265505	0.003681802	0.958475065	1.220053354	-0.721733096	0.332576894	-0.067975259	0.00485631	0.015319145	1.045247345	0.001526229	0.008151873	2.197270384	0.000608326	1.7199	5.3031	6.4288	8.9099	7.5609	0.1982	2.545	0.20047	0.22747	2.526	0.36899	2.0957	11.1655	13.5831	18.7846	8.7218	0.40564	5.0656	0.39836	0.24029	2.6815	2.182	-0.075616	-0.000911
457.4	457.4002854	456.8892864	895.1098373	0.999999376	11.7692095	0.396529322	1.523531462	20.00423047	-5.340041858	-72.57275847	0.500709497	0.802365207	0.596335885	1	0.449918173	0.096335774	20.00423047	-70.62289763	12.69816412	1.001437915	0.207887543	0.324537754	11.7692095	11.97709704	12.30163479	0.966937508	1.402994735	-0.80282792	0.330868984	-0.059282411	0.003683142	0.958457314	1.220679443	-0.722128105	0.332674773	-0.067983636	0.004856536	0.015326574	1.045754214	0.00152564	0.008143796	2.19509314	0.000607447	1.7546	5.3474	6.5295	9.0214	7.6827	0.20074	2.579	0.2031	0.22839	2.5318	0.3771	2.1293	11.1273	13.726	18.9174	8.946	0.40891	5.1438	0.40608	0.23802	2.6685	2.21355	-0.082557	-0.00077757
460.3	460.3002836	459.7892846	900.784991	0.999999384	11.76896422	0.397995347	1.533122751	19.94153761	-5.335698329	-72.6261108	0.50046422	0.805939322	0.598443975	1	0.449934119	0.099324045	19.94153761	-70.68341046	12.70105602	1.001482451	0.208877828	0.325218629	11.76896422	11.97784205	12.30306068	0.975950701	1.392978637	-0.796365915	0.329066458	-0.05907328	0.003675198	0.95590935	1.223949549	-0.724460504	0.333366222	-0.068058251	0.004858187	0.015348358	1.047240615	0.001518006	0.008134301	2.192534035	0.000607068	1.6985	5.3091	6.3534	8.7456	7.6837	0.20012	2.526	0.19888	0.22105	2.5152	0.35716	2.0521	11.139	13.3604	18.3357	8.9509	0.40703	5.2071	0.40767	0.22927	2.5658	2.1954	-0.079424	-0.0006876
463.2	463.2002819	462.6892828	906.4601447	0.999999391	11.76897203	0.399187307	1.542763822	19.87943032	-5.331338449	-72.67784619	0.500472035	0.808748296	0.600060989	1	0.449955089	0.102302495	19.87943032	-70.74336018	12.70393901	1.001494115	0.209374934	0.326404735	11.76897203	11.97834697	12.3047517	0.975621381	1.393229184	-0.796495754	0.329146879	-0.059093287	0.003676713	0.955890087	1.223754428	-0.724181981	0.333169706	-0.068004062	0.004853327	0.015357689	1.047877239	0.001516909	0.008136159	2.193034728	0.000607356	1.716	5.3129	6.3577	8.7254	7.7402	0.20094	2.5224	0.19856	0.2217	2.5205	0.35897	2.0653	11.2523	13.5211	18.6765	9.1557	0.40323	5.1632	0.40951	0.22558	2.6188	2.1249	-0.072493	-0.001054
466.1	466.1002801	465.5892811	912.1352985	0.999999399	11.76921973	0.400135766	1.552404512	19.81790216	-5.32843858	-72.7342586	0.500719734	0.811322728	0.601686961	1	0.44998106	0.105271098	19.81790216	-70.80275287	12.70681304	1.001505881	0.209872017	0.327585522	11.76921973	11.97909175	12.30667727	0.966531943	1.404741782	-0.802623484	0.329537215	-0.058821152	0.003641362	0.958175712	1.220712514	-0.72207567	0.332577524	-0.067941398	0.00485183	0.015366896	1.048505438	0.001507907	0.008135415	2.184590528	0.000607291	1.7329	5.2951	6.3267	8.6631	7.7671	0.20099	2.508	0.19737	0.22311	2.5226	0.36292	2.0333	10.9614	13.3916	18.5991	9.1213	0.40696	5.123	0.40138	0.22292	2.614	2.1823	-0.086625	-0.00026735
469	469.0002784	468.4892793	917.8104523	0.999999406	11.76922749	0.401320728	1.56204482	19.756942	-5.325522338	-72.79012379	0.500727491	0.814642454	0.603821725	1	0.449842875	0.108230038	19.756942	-70.86159915	12.70967827	1.001517746	0.210369076	0.32876098	11.76922749	11.97959657	12.30835755	0.966231814	1.405059763	-0.8027953	0.329543456	-0.058811289	0.003640158	0.958174756	1.220229143	-0.721706058	0.332468097	-0.06792733	0.004851083	0.015376213	1.049141178	0.001505586	0.008133236	2.184005285	0.000607685	1.7609	5.3441	6.4723	8.8309	7.8893	0.20351	2.5685	0.20209	0.2232	2.5199	0.37584	2.0756	11.1617	13.6023	18.6418	9.1523	0.40149	5.2267	0.40953	0.22678	2.6025	2.1384	-0.074565	-0.0012253
471.9	471.9002767	471.3892776	923.4856062	0.999999414	11.76923511	0.402502386	1.571684745	19.69654198	-5.322590269	-72.84086807	0.500735108	0.8174676	0.605465214	1	0.44987899	0.111179396	19.69654198	-70.91990639	12.71253479	1.001529709	0.210866111	0.329931182	11.76923511	11.98010122	12.3100324	0.965877885	1.405390614	-0.802847138	0.32950191	-0.05879751	0.003639056	0.958178397	1.220344046	-0.722102045	0.332895918	-0.068057419	0.004862995	0.015385548	1.049778115	0.001503849	0.008128707	2.191026256	0.000609	1.7567	5.3147	6.371	8.6681	7.8784	0.20259	2.5367	0.19954	0.22298	2.5116	0.36286	2.0401	11.1178	13.4122	18.3754	9.6535	0.40194	5.1704	0.40596	0.21133	2.594	2.1914	-0.072219	-0.0014153
474.8	474.800275	474.2892759	929.1607601	0.999999421	11.76898957	0.403951526	1.581272547	19.63669289	-5.319642904	-72.89965815	0.50048957	0.820568883	0.607117357	1	0.449919796	0.114119253	19.63669289	-70.97768379	12.71538264	1.00157454	0.211856208	0.330585339	11.76898957	11.98084578	12.31143112	0.974961454	1.395344866	-0.796472743	0.327758387	-0.058597686	0.003631406	0.955614773	1.225490561	-0.72583605	0.33404835	-0.068203744	0.004869361	0.015407919	1.05130449	0.001496058	0.008110357	2.18608012	0.000604652	1.7081	5.2611	6.4553	8.7554	7.8651	0.20161	2.5744	0.20246	0.21717	2.5075	0.36311	2.0126	11.0499	13.32	18.1432	9.3068	0.40745	5.1956	0.40612	0.21625	2.5637	2.1666	-0.087286	-0.00087454
477.7	477.7002733	477.1892742	934.835914	0.999999428	11.76899715	0.405126375	1.590911461	19.57738825	-5.315209403	-72.95050827	0.500497147	0.8234045	0.608778125	1	0.449965249	0.11704965	19.57738825	-71.03493726	12.71822187	1.001586652	0.21235319	0.331745162	11.76899715	11.98135034	12.3130955	0.974543208	1.395598265	-0.796492495	0.327732217	-0.058588713	0.003630629	0.95560495	1.226134282	-0.72623561	0.334106533	-0.068192461	0.004867323	0.015406904	1.051235239	0.001494417	0.008098537	2.182894049	0.000603729	1.7121	5.1985	6.3271	8.559	7.7914	0.1991	2.5195	0.1981	0.21974	2.5113	0.35218	2.0171	10.9682	13.354	18.2074	9.3279	0.4046	5.1521	0.40269	0.21625	2.592	2.0751	-0.086969	-0.00094629
480.6	480.6002717	480.0892726	940.511068	0.999999435	11.769002	0.406294065	1.600569647	19.51861583	-5.310829618	-73.00328651	0.500501999	0.826741364	0.610947299	1	0.449848117	0.119970825	19.51861583	-71.0916786	12.7210527	1.001586557	0.212852757	0.33290388	11.769002	11.98185476	12.31475864	0.974281994	1.395857223	-0.796574006	0.32769592	-0.058572999	0.003629197	0.955641119	1.225844385	-0.725829373	0.333769889	-0.068092932	0.004858115	0.015411404	1.051542274	0.001491688	0.008090378	2.180694936	0.000602697	1.7318	5.27	6.2885	8.4759	7.9855	0.20342	2.5271	0.19866	0.21687	2.4884	0.35773	2.0378	10.6512	13.3777	18.2602	9.1431	0.40639	5.1136	0.40143	0.22287	2.6161	2.04265	-0.083055	-0.0010097
483.5	483.50027	482.989271	946.186222	0.999999442	11.76924584	0.40721682	1.610234773	19.46037302	-5.306502577	-73.05355039	0.500745837	0.829341814	0.612624994	1	0.449903038	0.122882667	19.46037302	-71.14791015	12.72387501	1.001582146	0.213353244	0.334059105	11.76924584	11.98259908	12.31665819	0.965371667	1.404897739	-0.80307803	0.330303247	-0.059079471	0.003665021	0.957891408	1.222668747	-0.723526144	0.33302568	-0.067988808	0.004852972	0.015414124	1.051727893	0.001499116	0.008101905	2.183802015	0.000602896	1.7566	5.2245	6.3217	8.5014	7.9574	0.20208	2.5237	0.19834	0.22075	2.505	0.35349	2.0883	10.9699	13.5038	18.2629	9.3506	0.4001	5.0945	0.401	0.22333	2.6507	2.09875	-0.084367	-0.0010469
486.4	486.4002684	485.8892694	951.8613761	0.999999448	11.76924968	0.408376395	1.619899798	19.40264647	-5.303695487	-73.10127499	0.500749681	0.832187347	0.614310953	1	0.449962271	0.125785452	19.40264647	-71.203645	12.72668905	1.001577851	0.213853711	0.335209261	11.76924968	11.98310339	12.31831265	0.965250511	1.405054929	-0.803268052	0.330402991	-0.059098007	0.003666124	0.957924676	1.22236781	-0.723168807	0.332760904	-0.067909749	0.004845454	0.015416827	1.051912346	0.001500243	0.008098539	2.182894594	0.000603243	1.7564	5.2624	6.396	8.5713	8.065	0.20418	2.5537	0.20066	0.21778	2.5046	0.34924	2.0505	10.8788	13.4358	18.2426	9.6626	0.40479	5.1088	0.40167	0.21221	2.6299	2.1136	-0.093115	-0.00062132
